New York City Department of Education,,,,,,,,,,,,,,,
NYC Results on the New York State 2013-2016 Math Test (Grades 3-8),,,,,,,,,,,,,,,
District Summary,,,,,,,,,,,,,,,
Results for All Students,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,
,,,,,,Level 1,,Level 2,,Level 3,,Level 4,,Level 3+4,
district,Grade,Year,Category,Number Tested,Mean Scale Score,#,%,#,%,#,%,#,%,#,%
8,3,2015,All Students,2234,294,843,37.7,768,34.4,397,17.8,226,10.1,623,27.9
8,3,2016,All Students,2171,292,790,36.4,800,36.8,375,17.3,206,9.5,581,26.8
8,4,2013,All Students,2230,290,891,40,823,36.9,381,17.1,135,6.1,516,23.1
8,4,2014,All Students,2099,293,793,37.8,721,34.3,382,18.2,203,9.7,585,27.9
8,4,2015,All Students,2278,289,907,39.8,799,35.1,374,16.4,198,8.7,572,25.1
8,4,2016,All Students,2242,292,858,38.3,713,31.8,405,18.1,266,11.9,671,29.9
8,5,2013,All Students,2306,291,1191,51.6,659,28.6,365,15.8,91,3.9,456,19.8
8,5,2014,All Students,2227,298,909,40.8,697,31.3,429,19.3,192,8.6,621,27.9
8,5,2015,All Students,2074,297,828,39.9,648,31.2,451,21.7,147,7.1,598,28.8
8,5,2016,All Students,2251,295,987,43.8,738,32.8,370,16.4,156,6.9,526,23.4
8,6,2013,All Students,2244,284,1079,48.1,851,37.9,207,9.2,107,4.8,314,14
8,6,2014,All Students,2142,284,1053,49.2,703,32.8,240,11.2,146,6.8,386,18
8,6,2015,All Students,2058,286,917,44.6,703,34.2,273,13.3,165,8,438,21.3
8,6,2016,All Students,1925,286,827,43,684,35.5,231,12,183,9.5,414,21.5
8,7,2013,All Students,2300,283,1400,60.9,631,27.4,234,10.2,35,1.5,269,11.7
8,7,2014,All Students,2219,284,1317,59.4,619,27.9,211,9.5,72,3.2,283,12.8
8,7,2015,All Students,2158,285,1170,54.2,644,29.8,276,12.8,68,3.2,344,15.9
