DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/31/2016,21:25,BROOKLYN,11208,40.6826644,-73.8681391,"(40.6826644, -73.8681391)",ATLANTIC AVENUE,SHERIDAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589883,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,21:05,,,,,,,,22        HOLLAND AVENUE,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3590627,PASSENGER VEHICLE,,,,
12/31/2016,21:00,,,,,,TILLARY STREET,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3590960,PASSENGER VEHICLE,,,,
12/31/2016,21:00,,,,,,Queens Midtown Expy,69 place,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3590425,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,21:00,,,,,,CHURCH AVENUE,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3589894,TAXI,PASSENGER VEHICLE,,,
12/31/2016,21:00,BROOKLYN,11233,40.680298,-73.9303079,"(40.680298, -73.9303079)",,,94        CHAUNCEY STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3591668,PASSENGER VEHICLE,,,,
12/31/2016,21:00,BROOKLYN,11210,40.6233394,-73.9423558,"(40.6233394, -73.9423558)",,,1325      EAST 34 STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590565,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,21:00,BRONX,10468,40.8628153,-73.90755,"(40.8628153, -73.90755)",WEST FORDHAM ROAD,LORING PLACE NORTH,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590282,PASSENGER VEHICLE,,,,
12/31/2016,21:00,BRONX,10458,40.8708441,-73.8811405,"(40.8708441, -73.8811405)",MARION AVENUE,MOSHOLU PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590286,PASSENGER VEHICLE,,,,
12/31/2016,20:53,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3590968,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2016,20:50,QUEENS,11691,40.6095362,-73.7537175,"(40.6095362, -73.7537175)",BEACH CHANNEL DRIVE,HASSOCK STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3590867,PASSENGER VEHICLE,,,,
12/31/2016,20:50,MANHATTAN,10030,40.8151134,-73.9432627,"(40.8151134, -73.9432627)",,,180       WEST 135 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590579,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,20:47,QUEENS,11434,40.6814735,-73.7846643,"(40.6814735, -73.7846643)",119 AVENUE,LAKEVIEW BOULEVARD EAST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3590184,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/31/2016,20:45,MANHATTAN,10016,40.7432053,-73.9799604,"(40.7432053, -73.9799604)",3 AVENUE,EAST 30 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3589908,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,20:45,,,40.71881,-73.83266,"(40.71881, -73.83266)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3589890,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2016,20:44,MANHATTAN,10004,40.7050295,-74.0133268,"(40.7050295, -74.0133268)",BROADWAY,BEAVER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Traffic Control Disregarded,,,,3590713,TAXI,PASSENGER VEHICLE,,,
12/31/2016,20:40,QUEENS,11434,40.6837215,-73.784675,"(40.6837215, -73.784675)",157 STREET,FOCH BOULEVARD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3590034,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,20:35,QUEENS,11385,40.7075511,-73.9040322,"(40.7075511, -73.9040322)",GATES AVENUE,GRANDVIEW AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590420,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,20:30,QUEENS,11417,40.67922,-73.8614075,"(40.67922, -73.8614075)",LIBERTY AVENUE,76 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3589916,PASSENGER VEHICLE,,,,
12/31/2016,20:30,,,,,,CAPODANNO BOULEVARD,,,0,0,0,0,0,0,0,0,Animals Action,,,,,3590021,PASSENGER VEHICLE,,,,
12/31/2016,20:30,,,,,,26 AVENUE,206 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3589941,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,20:30,BROOKLYN,11212,40.65805,-73.9195654,"(40.65805, -73.9195654)",,,361       EAST 95 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3590260,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,20:27,STATEN ISLAND,10306,40.574104,-74.13095,"(40.574104, -74.13095)",RICHMOND ROAD,HITCHCOCK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589888,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,20:25,QUEENS,11434,40.6879384,-73.7896266,"(40.6879384, -73.7896266)",LINDEN BOULEVARD,158 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,3590033,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,20:23,,,,,,EMPIRE BOULEVARD,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3590165,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
12/31/2016,11:42,BROOKLYN,11207,40.6629721,-73.8904896,"(40.6629721, -73.8904896)",,,464       NEW LOTS AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3589731,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:40,,,,,,HILLSIDE AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589809,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,11:40,BRONX,10455,40.8163066,-73.9080481,"(40.8163066, -73.9080481)",WESTCHESTER AVENUE,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3591210,PASSENGER VEHICLE,,,,
12/31/2016,11:34,MANHATTAN,10016,40.7456822,-73.9721247,"(40.7456822, -73.9721247)",1 AVENUE,EAST 37 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3589833,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:30,,,,,,LAURELTON PARKWAY,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589874,PASSENGER VEHICLE,,,,
12/31/2016,11:30,STATEN ISLAND,10309,40.525685,-74.2011291,"(40.525685, -74.2011291)",,,27        SEGUINE AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589694,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:30,BROOKLYN,11214,40.5827053,-73.9862619,"(40.5827053, -73.9862619)",,,2970      CROPSEY AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3591401,PASSENGER VEHICLE,,,,
12/31/2016,11:30,BROOKLYN,11212,40.6651942,-73.927094,"(40.6651942, -73.927094)",,,1070      EAST NEW YORK AVENUE,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3590249,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,11:30,BRONX,10474,40.8191275,-73.8857779,"(40.8191275, -73.8857779)",SENECA AVENUE,LONGFELLOW AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3591323,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:30,BRONX,10466,40.8969621,-73.8543486,"(40.8969621, -73.8543486)",FURMAN AVENUE,EAST 237 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590141,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,11:20,BROOKLYN,11225,,,,NOSTRAND AVENUE,MIDWOOD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3589682,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:20,BROOKLYN,11201,40.6899711,-73.9825907,"(40.6899711, -73.9825907)",,,2         DE KALB AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3589743,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:15,MANHATTAN,10013,40.7191932,-73.9998413,"(40.7191932, -73.9998413)",LAFAYETTE STREET,HOWARD STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590319,PASSENGER VEHICLE,BICYCLE,,,
12/31/2016,11:15,,,,,,STILLWELL AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3591397,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,11:15,BROOKLYN,11207,40.6772318,-73.8970132,"(40.6772318, -73.8970132)",,,2644      FULTON STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589755,SPORT UTILITY / STATION WAGON,TAXI,,,
12/31/2016,9:37,QUEENS,11355,40.7559578,-73.828517,"(40.7559578, -73.828517)",,,41-82     MAIN STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3589785,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,9:35,BROOKLYN,11235,,,,EAST 16 STREET,SHEEPSHEAD BAY ROAD,,1,0,2,0,0,0,0,0,Unspecified,,,,,3590467,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,9:35,,,,,,HILLSIDE AVENUE,202 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3590072,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,9:30,QUEENS,11367,40.717301,-73.8251426,"(40.717301, -73.8251426)",,,135-03    UNION TURNPIKE,0,0,0,0,0,0,0,0,Unspecified,,,,,3589884,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,9:15,QUEENS,11422,40.6626567,-73.7329976,"(40.6626567, -73.7329976)",FRANCIS LEWIS BOULEVARD,249 STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3589873,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,9:15,,,,,,EAST 196 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589741,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,9:00,BROOKLYN,11201,40.7013592,-73.982851,"(40.7013592, -73.982851)",YORK STREET,GOLD STREET,,1,0,0,0,0,0,1,0,Illness,Unspecified,,,,3590948,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/31/2016,9:00,BRONX,10456,40.8279109,-73.9041947,"(40.8279109, -73.9041947)",,,1133      BOSTON ROAD,1,0,1,0,0,0,0,0,Unsafe Speed,,,,,3589936,PASSENGER VEHICLE,,,,
12/31/2016,9:00,,,,,,WILLOUGHBY AVENUE,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3590893,PASSENGER VEHICLE,,,,
12/31/2016,9:00,,,,,,125 STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590014,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,9:00,QUEENS,11368,40.7432307,-73.8660416,"(40.7432307, -73.8660416)",,,97-19     CORONA AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3592359,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,9:00,BROOKLYN,11210,40.6294805,-73.9444689,"(40.6294805, -73.9444689)",NEW YORK AVENUE,AVENUE I,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590562,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,9:00,BROOKLYN,11206,40.7038636,-73.9383333,"(40.7038636, -73.9383333)",,,377       BUSHWICK AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589719,PASSENGER VEHICLE,,,,
12/31/2016,8:35,,,40.7408436,-73.7267962,"(40.7408436, -73.7267962)",,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3589868,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,8:35,BROOKLYN,11203,40.6606563,-73.9303212,"(40.6606563, -73.9303212)",RUTLAND ROAD,EAST 51 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,,,3594298,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/31/2016,8:35,BRONX,10466,40.8909183,-73.8587599,"(40.8909183, -73.8587599)",,,4109      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,3590129,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,8:14,BROOKLYN,11226,40.6457217,-73.9580731,"(40.6457217, -73.9580731)",,,1042      FLATBUSH AVENUE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3590090,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,8:00,BROOKLYN,11221,40.6921483,-73.9194594,"(40.6921483, -73.9194594)",GATES AVENUE,EVERGREEN AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3590354,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,7:51,MANHATTAN,10128,40.7827364,-73.9553364,"(40.7827364, -73.9553364)",EAST 90 STREET,PARK AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3590765,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
12/31/2016,7:48,,,,,,WEST 10 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589646,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,7:45,,,,,,1 AVENUE,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3590868,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,7:30,,,,,,HEATH AVENUE,BAILEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3589740,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,7:15,BROOKLYN,11237,40.704208,-73.9145686,"(40.704208, -73.9145686)",,,476       HARMAN STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3590483,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,7:00,QUEENS,11357,40.7892244,-73.8045715,"(40.7892244, -73.8045715)",,,157-23    14 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3589645,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/31/2016,6:50,BROOKLYN,11217,40.6835142,-73.9759509,"(40.6835142, -73.9759509)",ATLANTIC AVENUE,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590463,PASSENGER VEHICLE,TAXI,,,
12/31/2016,6:49,,,,,,MONTAUK AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3593935,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,6:47,MANHATTAN,10029,40.7861742,-73.945696,"(40.7861742, -73.945696)",EAST 99 STREET,2 AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3590169,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,6:45,,,,,,MEEKER AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3589773,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,6:35,BROOKLYN,11216,40.6762443,-73.9526858,"(40.6762443, -73.9526858)",ROGERS AVENUE,BERGEN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3599651,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,6:30,BROOKLYN,11226,40.6448523,-73.9600159,"(40.6448523, -73.9600159)",BEVERLEY ROAD,OCEAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3592637,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,6:10,BRONX,10455,40.820822,-73.9156111,"(40.820822, -73.9156111)",MELROSE AVENUE,EAST 156 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3590481,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,6:00,,,40.7004098,-73.8155143,"(40.7004098, -73.8155143)",,,,1,0,0,0,0,0,1,0,Alcohol Involvement,,,,,3592257,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,6:00,,,,,,65 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590048,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,6:00,QUEENS,11372,40.7481228,-73.879277,"(40.7481228, -73.879277)",87 STREET,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,3589683,PASSENGER VEHICLE,,,,
12/31/2016,5:30,BRONX,10466,40.8864677,-73.8510588,"(40.8864677, -73.8510588)",EAST 227 STREET,PAULDING AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590086,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,5:15,BRONX,10470,40.8953759,-73.8635575,"(40.8953759, -73.8635575)",WEBSTER AVENUE,EAST 233 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3590135,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,5:15,,,,,,,,1710      FOREST HILL ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3589956,PASSENGER VEHICLE,,,,
12/31/2016,5:10,MANHATTAN,10065,40.7633655,-73.9592408,"(40.7633655, -73.9592408)",EAST 65 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589857,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,5:07,MANHATTAN,10022,40.7545048,-73.9656962,"(40.7545048, -73.9656962)",EAST 51 STREET,1 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3589796,MOTORCYCLE,PASSENGER VEHICLE,,,
12/31/2016,5:05,,,,,,ALLERTON AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590864,TAXI,PASSENGER VEHICLE,,,
12/31/2016,5:00,QUEENS,11423,40.7065022,-73.7741561,"(40.7065022, -73.7741561)",,,102-01    183 PLACE,0,0,0,0,0,0,0,0,Unspecified,,,,,3590668,PASSENGER VEHICLE,,,,
12/31/2016,5:00,QUEENS,11372,40.7494836,-73.8868826,"(40.7494836, -73.8868826)",,,79-13     37 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3591311,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,4:55,MANHATTAN,10033,,,,WEST 181 STREET,AMSTERDAM AVENUE,,4,0,0,0,0,0,8,0,Following Too Closely,Driver Inattention/Distraction,Alcohol Involvement,Unspecified,Unspecified,3591560,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/31/2016,4:50,,,,,,4 AVENUE,101 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590050,PASSENGER VEHICLE,,,,
12/31/2016,16:20,BRONX,10457,40.8436876,-73.9076597,"(40.8436876, -73.9076597)",EAST 173 STREET,WEEKS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3590698,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,16:15,BROOKLYN,11239,40.6528929,-73.8667311,"(40.6528929, -73.8667311)",GATEWAY DRIVE,ERSKINE STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3596841,PASSENGER VEHICLE,,,,
12/31/2016,16:15,BROOKLYN,11234,40.6108801,-73.9225288,"(40.6108801, -73.9225288)",,,2045      EAST 52 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3590564,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,16:15,BROOKLYN,11208,40.6813546,-73.8802127,"(40.6813546, -73.8802127)",HALE AVENUE,FULTON STREET,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3589840,PASSENGER VEHICLE,,,,
12/31/2016,16:11,BROOKLYN,11219,40.6340612,-74.0041073,"(40.6340612, -74.0041073)",58 STREET,FORT HAMILTON PARKWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3589898,PASSENGER VEHICLE,,,,
12/31/2016,16:10,QUEENS,11355,40.7431628,-73.8255511,"(40.7431628, -73.8255511)",MAIN STREET,60 AVENUE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,3589944,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,16:00,,,,,,REMSEN AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590251,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2016,16:00,,,,,,MULBERRY AVENUE,SLEEPY HOLLOW ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3590990,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/31/2016,16:00,,,,,,DECATUR AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589747,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,16:00,MANHATTAN,10036,,,,,,1221      AVENUE OF THE AMERICAS,0,0,0,0,0,0,0,0,Unspecified,,,,,3589805,PASSENGER VEHICLE,,,,
12/31/2016,16:00,BRONX,10460,40.8367349,-73.8858308,"(40.8367349, -73.8858308)",,,961       EAST 174 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3589926,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:57,,,,,,BRONX RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3589843,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:56,,,,,,E 12th St,EAST 80 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590591,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:50,MANHATTAN,10010,40.7332631,-73.9760123,"(40.7332631, -73.9760123)",,,541       EAST 20 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590688,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,15:48,,,,,,FLATLANDS AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3590592,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/31/2016,15:45,QUEENS,11412,40.6950258,-73.7564237,"(40.6950258, -73.7564237)",116 AVENUE,196 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3589818,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:40,STATEN ISLAND,10306,,,,HYLAN BOULEVARD,ZWICKY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3589942,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:40,QUEENS,11354,40.7610935,-73.8268686,"(40.7610935, -73.8268686)",39 AVENUE,UNION STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,15:37,STATEN ISLAND,10306,40.5646695,-74.1155902,"(40.5646695, -74.1155902)",,,2754      HYLAN BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590022,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/31/2016,11:00,BROOKLYN,11221,40.6900132,-73.9239838,"(40.6900132, -73.9239838)",,,880       QUINCY STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3589695,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,11:00,BROOKLYN,11221,40.6888102,-73.9361981,"(40.6888102, -73.9361981)",,,221       LEWIS AVENUE,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,3589906,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,,
12/31/2016,11:00,BROOKLYN,11204,40.6095141,-73.9895663,"(40.6095141, -73.9895663)",BAY RIDGE PARKWAY,21 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3589958,SPORT UTILITY / STATION WAGON,,,,
12/31/2016,10:50,,,,,,FOREST AVENUE,JEWETT AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3589767,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/31/2016,10:48,QUEENS,11378,40.7246181,-73.897759,"(40.7246181, -73.897759)",,,66-40     GRAND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3590437,PASSENGER VEHICLE,,,,
12/31/2016,10:40,,,,,,COOK STREET,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,Unspecified,,,3589779,PASSENGER VEHICLE,,,,
