DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
02/01/2016,2:35,,,40.7369178,-73.8542786,"(40.7369178, -73.8542786)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3381719,PASSENGER VEHICLE,,,,
02/01/2016,2:30,QUEENS,11103,40.76132,-73.9170907,"(40.76132, -73.9170907)",31 AVENUE,STEINWAY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3381785,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,,
02/01/2016,2:24,,,40.7058798,-73.8179322,"(40.7058798, -73.8179322)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381663,PASSENGER VEHICLE,,,,
02/01/2016,2:00,MANHATTAN,10034,40.8644625,-73.9189434,"(40.8644625, -73.9189434)",WEST 207 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3381962,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,23:55,,,,,,HOWARD AVENUE,BLAKE AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3382211,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,23:53,MANHATTAN,10014,40.7340942,-74.0084903,"(40.7340942, -74.0084903)",CHARLES STREET,WASHINGTON STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381856,TAXI,PASSENGER VEHICLE,,,
02/01/2016,23:50,QUEENS,11374,40.7283709,-73.8711335,"(40.7283709, -73.8711335)",WOODHAVEN BOULEVARD,61 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382381,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,23:45,,,40.6526925,-73.8638088,"(40.6526925, -73.8638088)",,,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,3382223,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,23:45,QUEENS,11420,40.6689993,-73.8035648,"(40.6689993, -73.8035648)",133 AVENUE,135 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3382418,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,23:25,QUEENS,11103,40.7700309,-73.9121663,"(40.7700309, -73.9121663)",24 AVENUE,37 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,,,3383184,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
02/01/2016,23:22,BROOKLYN,11212,40.6616564,-73.9192042,"(40.6616564, -73.9192042)",EAST 98 STREET,CLARKSON AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,Unspecified,,3382154,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
02/01/2016,23:20,BRONX,10460,40.8458182,-73.8841345,"(40.8458182, -73.8841345)",EAST 180 STREET,CROTONA PARKWAY,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,3382057,OTHER,UNKNOWN,,,
02/01/2016,23:20,BRONX,10454,40.8116502,-73.9210343,"(40.8116502, -73.9210343)",EAST 142 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3381971,VAN,,,,
02/01/2016,23:05,,,,,,,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,,,,,3382409,PASSENGER VEHICLE,,,,
02/01/2016,23:00,QUEENS,11414,40.6695557,-73.8463307,"(40.6695557, -73.8463307)",SOUTH CONDUIT AVENUE,89 STREET,,1,0,0,0,0,0,1,0,Tire Failure/Inadequate,Unspecified,,,,3382422,TAXI,PASSENGER VEHICLE,,,
02/01/2016,23:00,QUEENS,11694,40.5819158,-73.8297739,"(40.5819158, -73.8297739)",ROCKAWAY BEACH BOULEVARD,BEACH 108 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Prescription Medication,,,,3382346,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,22:50,BROOKLYN,11204,40.6233698,-73.9894885,"(40.6233698, -73.9894885)",60 STREET,17 AVENUE,,2,0,0,0,0,0,2,0,Prescription Medication,Unspecified,,,,3382132,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,22:50,BROOKLYN,11229,40.6007791,-73.9596101,"(40.6007791, -73.9596101)",HOMECREST AVENUE,AVENUE T,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,3382102,PASSENGER VEHICLE,,,,
02/01/2016,22:50,BROOKLYN,11204,40.6209138,-73.9752963,"(40.6209138, -73.9752963)",MC DONALD AVENUE,BAY PARKWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Prescription Medication,,,,3382135,UNKNOWN,,,,
02/01/2016,22:38,,,,,,BORDEN AVENUE,35 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3382457,LIVERY VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,22:34,BRONX,10452,40.8361093,-73.9223713,"(40.8361093, -73.9223713)",CROMWELL AVENUE,EAST 167 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3382017,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,22:30,QUEENS,11106,40.7660638,-73.930886,"(40.7660638, -73.930886)",21 STREET,31 DRIVE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3383183,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,22:30,BRONX,10458,40.8514994,-73.883821,"(40.8514994, -73.883821)",EAST 183 STREET,PROSPECT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382055,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,22:29,STATEN ISLAND,10310,40.6375303,-74.1127943,"(40.6375303, -74.1127943)",BEMENT AVENUE,HENDERSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382539,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,22:25,MANHATTAN,10021,40.7701196,-73.9574027,"(40.7701196, -73.9574027)",EAST 74 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Fatigued/Drowsy,,,,3381214,TAXI,TAXI,,,
02/01/2016,22:24,QUEENS,11102,40.7721505,-73.9289914,"(40.7721505, -73.9289914)",14 STREET,ASTORIA BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3382527,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
02/01/2016,22:20,MANHATTAN,10012,40.725432,-73.996771,"(40.725432, -73.996771)",BROADWAY,WEST HOUSTON STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3381850,TAXI,LIVERY VEHICLE,,,
02/01/2016,22:20,BROOKLYN,11219,40.6308963,-73.992827,"(40.6308963, -73.992827)",14 AVENUE,54 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3382134,PASSENGER VEHICLE,,,,
02/01/2016,22:15,MANHATTAN,10023,40.7722094,-73.9821793,"(40.7722094, -73.9821793)",WEST 64 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381922,TAXI,PASSENGER VEHICLE,,,
02/01/2016,22:09,STATEN ISLAND,10306,40.5682558,-74.1054715,"(40.5682558, -74.1054715)",TITUS AVENUE,NEW DORP LANE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3382563,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,22:00,STATEN ISLAND,10308,40.5457003,-74.1467316,"(40.5457003, -74.1467316)",CLEVELAND AVENUE,DURANT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382564,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,22:00,QUEENS,11413,40.6647218,-73.7443005,"(40.6647218, -73.7443005)",143 AVENUE,232 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382393,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,22:00,BROOKLYN,11219,40.6336958,-73.9899156,"(40.6336958, -73.9899156)",14 AVENUE,49 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381413,BUS,SPORT UTILITY / STATION WAGON,,,
02/01/2016,21:55,BROOKLYN,11207,40.6642002,-73.8977579,"(40.6642002, -73.8977579)",WILLIAMS AVENUE,LIVONIA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3382222,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,21:50,MANHATTAN,10033,40.8514354,-73.9350843,"(40.8514354, -73.9350843)",BROADWAY,WEST 183 STREET,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3381963,PASSENGER VEHICLE,,,,
02/01/2016,21:50,QUEENS,11433,40.6984529,-73.7818794,"(40.6984529, -73.7818794)",109 AVENUE,173 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3382365,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,21:45,BROOKLYN,11219,40.6292468,-74.0052995,"(40.6292468, -74.0052995)",64 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3382158,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,21:40,,,,,,24 AVENUE,MCDONALD AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Alcohol Involvement,Alcohol Involvement,,,3381384,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
02/01/2016,21:40,QUEENS,11434,40.6833902,-73.7925831,"(40.6833902, -73.7925831)",SUTPHIN BOULEVARD,115 DRIVE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3381766,UNKNOWN,,,,
02/01/2016,16:45,MANHATTAN,10017,40.7553005,-73.9753439,"(40.7553005, -73.9753439)",EAST 47 STREET,PARK AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3381204,LIVERY VEHICLE,,,,
02/01/2016,16:45,,,40.7363231,-73.8563019,"(40.7363231, -73.8563019)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3382512,PASSENGER VEHICLE,PASSENGER VEHICLE,VAN,,
02/01/2016,16:45,QUEENS,11423,40.7176474,-73.7666402,"(40.7176474, -73.7666402)",HILLSIDE AVENUE,196 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381608,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:45,BROOKLYN,11207,40.6541719,-73.895946,"(40.6541719, -73.895946)",HINSDALE STREET,STANLEY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381446,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:42,BROOKLYN,11229,40.5883463,-73.9240239,"(40.5883463, -73.9240239)",LESTER COURT,NOEL AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3382118,PASSENGER VEHICLE,PICK-UP TRUCK,,,
02/01/2016,16:40,,,40.7363231,-73.8563019,"(40.7363231, -73.8563019)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3382511,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
02/01/2016,16:40,QUEENS,11378,40.7216282,-73.9031173,"(40.7216282, -73.9031173)",FLUSHING AVENUE,FRESH POND ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381615,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:40,QUEENS,11358,40.7505071,-73.8030068,"(40.7505071, -73.8030068)",164 STREET,PIDGEON MEADOW ROAD,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3381708,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:40,BRONX,10473,40.8203657,-73.8705001,"(40.8203657, -73.8705001)",METCALF AVENUE,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381988,PASSENGER VEHICLE,,,,
02/01/2016,16:37,MANHATTAN,10016,40.7460781,-73.9749359,"(40.7460781, -73.9749359)",EAST 36 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381188,TAXI,VAN,,,
02/01/2016,16:36,,,40.5858421,-73.9378751,"(40.5858421, -73.9378751)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3382101,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:30,QUEENS,11434,40.6596509,-73.7738282,"(40.6596509, -73.7738282)",FARMERS BOULEVARD,ROCKAWAY BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3382410,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:30,,,40.7594423,-73.7168277,"(40.7594423, -73.7168277)",,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,Unspecified,,,3381642,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
02/01/2016,16:30,,,,,,130 STREET,FARRINGTON STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3382478,PASSENGER VEHICLE,VAN,,,
02/01/2016,16:30,QUEENS,11433,40.6953141,-73.7991021,"(40.6953141, -73.7991021)",154 STREET,107 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,3382367,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:30,MANHATTAN,10036,40.7615555,-73.9940691,"(40.7615555, -73.9940691)",WEST 45 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3381203,VAN,BUS,,,
02/01/2016,16:30,MANHATTAN,10030,40.8228364,-73.9419157,"(40.8228364, -73.9419157)",WEST 145 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381250,,,,,
02/01/2016,16:25,STATEN ISLAND,10304,40.5970318,-74.0933639,"(40.5970318, -74.0933639)",RICHMOND ROAD,OLD TOWN ROAD,,1,0,1,0,0,0,0,0,Other Vehicular,,,,,3381826,PASSENGER VEHICLE,,,,
02/01/2016,16:22,,,,,,WEST 170 STREET,PLAZA PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3382020,SPORT UTILITY / STATION WAGON,VAN,,,
02/01/2016,16:22,BROOKLYN,11218,40.6410626,-73.9722693,"(40.6410626, -73.9722693)",AVENUE C,EAST 7 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381410,TAXI,TAXI,,,
02/01/2016,16:20,BROOKLYN,11232,40.6626948,-73.9956963,"(40.6626948, -73.9956963)",4 AVENUE,21 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3382193,SPORT UTILITY / STATION WAGON,BUS,,,
02/01/2016,16:20,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,,,,,3381233,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,16:20,QUEENS,11385,40.7071536,-73.9080112,"(40.7071536, -73.9080112)",ST JOHNS ROAD,MENAHAN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381616,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:20,MANHATTAN,10019,40.7703138,-73.9914004,"(40.7703138, -73.9914004)",WEST 57 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381202,LIVERY VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:20,BROOKLYN,11236,40.6482654,-73.9058004,"(40.6482654, -73.9058004)",FOSTER AVENUE,ROCKAWAY PARKWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3381445,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:20,BROOKLYN,11216,40.6700084,-73.9532706,"(40.6700084, -73.9532706)",ROGERS AVENUE,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3382187,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,16:18,BROOKLYN,11210,40.635836,-73.9534278,"(40.635836, -73.9534278)",BEDFORD AVENUE,FARRAGUT ROAD,,1,0,0,0,0,0,1,0,Unspecified,,,,,3382912,PASSENGER VEHICLE,,,,
02/01/2016,16:17,QUEENS,11432,40.7134287,-73.7805895,"(40.7134287, -73.7805895)",HILLSIDE AVENUE,AVON STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3381668,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:16,,,,,,LIBERTY AVENUE,126 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3382415,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:15,QUEENS,11105,40.7761313,-73.9106996,"(40.7761313, -73.9106996)",31 STREET,DITMARS BOULEVARD,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3383180,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:15,BROOKLYN,11233,40.6801697,-73.9315014,"(40.6801697, -73.9315014)",STUYVESANT AVENUE,CHAUNCEY STREET,,1,0,0,0,0,0,1,0,Unspecified,,,,,3382290,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,16:15,BRONX,10456,40.82699,-73.9092872,"(40.82699, -73.9092872)",EAST 165 STREET,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381981,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,16:13,,,40.5910413,-74.0881059,"(40.5910413, -74.0881059)",,,P/L OF 1540 HYLAN BOULEVARD,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3381824,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,16:10,QUEENS,11355,40.7584837,-73.820046,"(40.7584837, -73.820046)",FRANKLIN AVENUE,PARSONS BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3382481,PASSENGER VEHICLE,,,,
02/01/2016,16:10,MANHATTAN,10013,40.7264365,-74.0056572,"(40.7264365, -74.0056572)",VARICK STREET,VANDAM STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3381836,SPORT UTILITY / STATION WAGON,VAN,,,
02/01/2016,16:00,,,,,,FRANCIS LEWIS BOULEVARD,35 AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3381736,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:00,,,,,,MAURICE AVENUE,LONG ISLAND EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381618,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:00,STATEN ISLAND,10304,40.6219795,-74.078255,"(40.6219795, -74.078255)",HILL STREET,TOMPKINS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382541,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,16:00,QUEENS,11106,40.7652244,-73.9316919,"(40.7652244, -73.9316919)",21 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Failure to Yield Right-of-Way,,,,3383182,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,16:00,BROOKLYN,11207,40.6640485,-73.8881088,"(40.6640485, -73.8881088)",NEW LOTS AVENUE,VAN SICLEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382220,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,15:58,,,,,,WEST 5 STREET,SURF AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381356,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,15:50,,,,,,OAK POINT AVENUE,BARRY STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3381976,PASSENGER VEHICLE,,,,
02/01/2016,15:50,QUEENS,11375,40.7226327,-73.8515404,"(40.7226327, -73.8515404)",,,68-40 AUSTIN STREET,0,0,0,0,0,0,0,0,Prescription Medication,,,,,3381751,VAN,,,,
02/01/2016,15:50,QUEENS,11101,40.7374687,-73.9401606,"(40.7374687, -73.9401606)",30 STREET,REVIEW AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382460,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2016,15:50,MANHATTAN,10033,40.8488334,-73.9401652,"(40.8488334, -73.9401652)",PINEHURST AVENUE,WEST 178 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3381258,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:50,BRONX,10462,40.8523747,-73.8658182,"(40.8523747, -73.8658182)",BRADY AVENUE,HOLLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382066,SMALL COM VEH(4 TIRES),BUS,,,
02/01/2016,15:45,BRONX,10467,40.8786453,-73.871598,"(40.8786453, -73.871598)",WEBSTER AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382085,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,15:40,QUEENS,11373,40.7309306,-73.8855935,"(40.7309306, -73.8855935)",GRAND AVENUE,79 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3382498,SPORT UTILITY / STATION WAGON,VAN,,,
02/01/2016,15:40,QUEENS,11364,40.74084,-73.7582951,"(40.74084, -73.7582951)",73 AVENUE,BELL BOULEVARD,,0,0,0,0,0,0,0,0,,,,,,3381737,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,15:40,BROOKLYN,11233,40.6837196,-73.9201546,"(40.6837196, -73.9201546)",HOWARD AVENUE,MACDONOUGH STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382289,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/01/2016,15:40,BROOKLYN,11206,40.7019448,-73.9557223,"(40.7019448, -73.9557223)",LEE AVENUE,HEYWARD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Turning Improperly,,,,3382320,VAN,PASSENGER VEHICLE,,,
02/01/2016,15:39,QUEENS,11372,40.7489641,-73.8917522,"(40.7489641, -73.8917522)",37 AVENUE,74 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3381793,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,15:35,MANHATTAN,10036,40.7548409,-73.9841185,"(40.7548409, -73.9841185)",WEST 42 STREET,6 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3381177,PASSENGER VEHICLE,,,,
02/01/2016,15:35,,,40.5827135,-74.08452,"(40.5827135, -74.08452)",,,P/L OF 501 SEAVIEW AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3381823,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/01/2016,15:33,BROOKLYN,11236,40.6489098,-73.8925523,"(40.6489098, -73.8925523)",EAST 108 STREET,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381442,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:30,,,40.7045335,-73.8172364,"(40.7045335, -73.8172364)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3381665,PASSENGER VEHICLE,TAXI,,,
02/01/2016,15:30,,,,,,LINDEN BOULEVARD,VAN SINDEREN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382209,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,15:30,MANHATTAN,10029,40.7948085,-73.9444068,"(40.7948085, -73.9444068)",EAST 110 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381928,PASSENGER VEHICLE,VAN,,,
02/01/2016,15:26,STATEN ISLAND,10306,40.5821976,-74.1102888,"(40.5821976, -74.1102888)",MIDLAND AVENUE,RICHMOND ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3381821,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:22,BRONX,10466,40.8892469,-73.8322131,"(40.8892469, -73.8322131)",SECOR AVENUE,EAST 233 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3381326,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,15:20,,,,,,NATIONAL STREET,ROOSEVELT AVENUE,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3382497,SPORT UTILITY / STATION WAGON,,,,
02/01/2016,15:20,,,40.6750521,-73.7332125,"(40.6750521, -73.7332125)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3382391,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
02/01/2016,15:20,QUEENS,11433,40.6997668,-73.7828452,"(40.6997668, -73.7828452)",173 STREET,108 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3381606,BUS,PASSENGER VEHICLE,,,
02/01/2016,15:20,QUEENS,11419,40.6887712,-73.8301646,"(40.6887712, -73.8301646)",114 STREET,101 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Physical Disability,,,,3381592,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/01/2016,15:20,MANHATTAN,10031,40.8257582,-73.950939,"(40.8257582, -73.950939)",WEST 144 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3381949,UNKNOWN,TAXI,,,
02/01/2016,15:20,BROOKLYN,11203,40.6597175,-73.9453376,"(40.6597175, -73.9453376)",BROOKLYN AVENUE,RUTLAND ROAD,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3382186,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
