time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-06T16:18:31.740Z,15.9995,146.1102,93.96,4.5,mb,,78,0.512,0.79,us,usc000tvk1,2015-03-07T00:20:57.547Z,"61km SE of Anatahan, Northern Mariana Islands",earthquake
2015-03-06T15:51:14.890Z,34.0255,-116.8611667,22.4,2.76,ml,96,25,0.04537,0.16,ci,ci37111319,2015-03-12T04:41:01.346Z,"11km N of Banning, California",earthquake
2015-03-06T12:06:56.010Z,41.882,-119.6232,8.9104,2.54,ml,5,219.92,0.146,0.1728,nn,nn00485993,2015-03-06T20:09:27.765Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-06T11:55:21.100Z,19.1355,-65.247,34,2.8,Md,3,327.6,0.8228568,0.14,pr,pr15065004,2015-03-06T19:57:49.586Z,"92km N of Culebra, Puerto Rico",earthquake
2015-03-06T11:53:40.000Z,51.1178,-176.3573,25.3,2.5,ml,,,,0.4,ak,ak11526056,2015-03-10T03:46:06.113Z,"87km SSE of Adak, Alaska",earthquake
2015-03-06T11:33:56.000Z,51.468,-177.7067,40,3.1,ml,,,,0.35,ak,ak11523398,2015-03-10T03:45:30.512Z,"55km SSE of Tanaga Volcano, Alaska",earthquake
2015-03-06T11:14:34.000Z,51.4369,-177.7029,24.1,3,ml,,,,0.55,ak,ak11523396,2015-03-10T03:45:48.361Z,"58km SSE of Tanaga Volcano, Alaska",earthquake
2015-03-06T10:55:34.000Z,19.093,-65.4681,25,2.7,Md,5,288,0.7995006,0.05,pr,pr15065003,2015-03-06T18:58:12.553Z,"83km NNE of Vieques, Puerto Rico",earthquake
2015-03-06T10:53:22.500Z,19.0713,-65.5586,30,2.9,Md,4,313.2,0.80309386,0.25,pr,pr15065002,2015-03-06T18:56:16.874Z,"77km NNE of Vieques, Puerto Rico",earthquake
2015-03-06T10:39:52.430Z,-44.0265,-78.2473,10,5,mb,,141,3.453,1.13,us,usc000tvi4,2015-03-06T18:34:24.111Z,"Off the coast of Aisen, Chile",earthquake
2015-03-06T10:22:32.900Z,19.6787,-155.98,13.5,3.7,Ml,,147.6,0.04491576,0.15,hv,hv60866736,2015-03-14T23:45:33.470Z,"4km NNE of Kailua-Kona, Hawaii",earthquake
2015-03-06T08:59:16.000Z,36.6125,-97.6717,4.9,3.1,mb_lg,,50,0.273,0.44,us,usc000tvhh,2015-03-06T17:04:41.874Z,"22km SSE of Medford, Oklahoma",earthquake
2015-03-06T08:54:40.200Z,20.0175,-155.8983,27.8,3.1,Ml,,223.2,0.1527136,0.1,hv,hv60866726,2015-03-12T04:40:29.896Z,"11km NW of Waikoloa Village, Hawaii",earthquake
2015-03-06T08:48:43.000Z,59.0096,-136.9034,11,3.7,ml,,,,0.8,ak,ak11523317,2015-03-11T19:53:24.171Z,"87km WSW of Haines, Alaska",earthquake
2015-03-06T08:22:18.590Z,-41.3545,80.5175,10,5.6,mb,,37,4.22,0.92,us,usc000tvgw,2015-03-10T21:48:26.000Z,"Mid-Indian Ridge",earthquake
2015-03-06T07:11:15.000Z,62.6061,-152.0699,1.3,2.9,ml,,,,0.73,ak,ak11523278,2015-03-10T03:43:40.196Z,"105km WNW of Talkeetna, Alaska",earthquake
2015-03-06T06:41:18.880Z,4.0424,126.3983,119.41,4.8,mb,,85,3.389,0.64,us,usc000tvge,2015-03-06T14:43:57.504Z,"182km SE of Sarangani, Philippines",earthquake
2015-03-06T06:20:39.000Z,51.6094,-175.2714,32,3.5,ml,,,,0.64,ak,ak11523257,2015-03-10T03:43:03.229Z,"98km SW of Atka, Alaska",earthquake
2015-03-06T05:27:49.000Z,52.4616,-173.334,170.1,3.5,ml,,,,0.43,ak,ak11523241,2015-03-10T03:43:22.090Z,"66km ENE of Atka, Alaska",earthquake
2015-03-06T04:01:49.680Z,34.9917,-2.7953,5,4.3,mb,,76,2.967,0.67,us,usc000tvft,2015-03-06T12:04:51.043Z,"7km NW of Zaio, Morocco",earthquake
2015-03-06T03:22:03.300Z,18.8586,-65.8065,15,3.1,Md,11,216,0.58480325,0.18,pr,pr15065001,2015-03-06T11:24:37.775Z,"47km N of Loiza, Puerto Rico",earthquake
2015-03-06T02:32:06.000Z,58.1762,-152.646,65,2.8,ml,,,,0.79,ak,ak11523204,2015-03-10T03:42:02.047Z,"45km NNW of Kodiak, Alaska",earthquake
2015-03-06T00:37:49.340Z,14.1738,-93.355,45.45,4.3,mb,,148,1.646,0.64,us,usc000tvem,2015-03-06T08:40:27.498Z,"117km WSW of Puerto Madero, Mexico",earthquake
2015-03-06T00:07:46.110Z,51.1729,-175.9957,4.48,4.4,mb,,225,0.922,1.07,us,usc000tvea,2015-03-11T19:52:52.427Z,"91km SSE of Adak, Alaska",earthquake
2015-03-05T23:59:36.080Z,25.313,124.9829,20.22,4.7,mb,,68,1.978,0.83,us,usc000tvek,2015-03-06T05:45:32.951Z,"64km NNW of Hirara, Japan",earthquake
2015-03-05T23:06:00.510Z,42.2726,142.6024,59.28,4.8,mb,,37,0.486,0.81,us,usc000tve1,2015-03-05T23:34:32.223Z,"20km ESE of Shizunai, Japan",earthquake
2015-03-05T22:54:48.670Z,28.0097,56.7845,10,5.2,mb,,73,3.095,0.88,us,usc000tvdv,2015-03-06T06:57:30.914Z,"99km NNW of Minab, Iran",earthquake
2015-03-05T21:30:33.470Z,-29.1977,-71.4246,39.63,5.3,mwr,,129,0.66,1.11,us,usc000tvct,2015-03-12T04:39:55.151Z,"80km NNW of La Serena, Chile",earthquake
2015-03-05T21:03:11.000Z,61.6929,-151.5796,95.7,3.2,ml,,,,0.57,ak,ak11522996,2015-03-13T21:17:41.126Z,"81km W of Willow, Alaska",earthquake
2015-03-05T21:02:08.450Z,32.7501,141.7634,25.54,4.5,mb,,128,1.679,0.5,us,usc000tvcj,2015-03-06T05:04:36.995Z,"187km E of Hachijo-jima, Japan",earthquake
2015-03-05T20:59:41.350Z,36.7917,-98.2629,9.39,3.3,mb_lg,,112,0.291,0.3,us,usc000tvcb,2015-03-05T21:46:07.616Z,"9km ENE of Cherokee, Oklahoma",earthquake
2015-03-05T20:33:09.000Z,36.8123,-98.2732,5.449,3.2,ml,,114,,0.48,us,usc000tvc3,2015-03-06T04:35:43.443Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-03-05T19:49:05.400Z,36.6269,-97.6626,5.289,2.9,ml,,66,,0.35,us,usc000tvbm,2015-03-06T03:51:46.478Z,"20km SSE of Medford, Oklahoma",earthquake
2015-03-05T19:45:10.000Z,18.6865,-64.5761,26,3.2,Md,6,291.6,0.27129122,0.21,pr,pr15064002,2015-03-06T03:47:43.857Z,"30km N of Road Town, British Virgin Islands",earthquake
2015-03-05T19:31:15.240Z,27.5822,56.0236,31.39,4.1,mb,,136,2.631,1.15,us,usc000tvbi,2015-03-06T03:33:54.761Z,"50km NNW of Bandar 'Abbas, Iran",earthquake
2015-03-05T19:07:01.000Z,50.9722,-176.8019,40.1,2.5,ml,,,,0.41,ak,ak11522974,2015-03-14T01:57:58.178Z,"101km S of Adak, Alaska",earthquake
2015-03-05T18:40:48.640Z,12.112,-87.7522,49.58,4.4,mb,,185,0.879,1.26,us,usc000tvb4,2015-03-06T02:43:16.591Z,"75km WSW of Corinto, Nicaragua",earthquake
2015-03-05T18:35:47.110Z,-9.4426,-110.2233,10,4.7,mb,,204,40.424,0.79,us,usc000tvb1,2015-03-06T02:38:13.748Z,"Central East Pacific Rise",earthquake
2015-03-05T17:55:28.160Z,32.6807,138.9279,217.84,4.6,mb,,91,0.862,0.93,us,usc000tvap,2015-03-06T01:57:55.455Z,"93km WSW of Hachijo-jima, Japan",earthquake
2015-03-05T17:36:35.190Z,6.0944,119.9502,15.57,4.7,mb,,96,1.708,0.4,us,usc000tvan,2015-03-06T01:39:19.367Z,"69km WSW of Pandan Niog, Philippines",earthquake
2015-03-05T16:56:10.260Z,40.4183333,-125.3066667,23.2,2.78,md,27,277,0.7418,0.26,nc,nc72405835,2015-03-12T05:26:05.439Z,"90km W of Ferndale, California",earthquake
2015-03-05T16:36:03.560Z,-17.8449,-178.2585,621.61,4.5,mb,,121,3.515,0.99,us,usc000tv8z,2015-03-06T18:13:02.725Z,"296km ESE of Lambasa, Fiji",earthquake
2015-03-05T16:19:09.760Z,37.2823,-98.0098,7.08,2.6,mb_lg,,44,0.017,0.66,us,usc000tv8u,2015-03-06T17:36:45.040Z,"1km ESE of Harper, Kansas",earthquake
2015-03-05T16:04:59.980Z,-37.2204,-74.1326,9.31,4.2,mwr,,132,0.962,1.03,us,usc000tv8t,2015-03-06T16:47:41.784Z,"61km NW of Lebu, Chile",earthquake
2015-03-05T15:43:05.390Z,-3.4158,134.5662,31.68,4.9,mb,,84,2.365,0.75,us,usc000tv8p,2015-03-06T15:12:27.346Z,"102km W of Nabire, Indonesia",earthquake
2015-03-05T14:49:01.550Z,36.9568,-104.9113,3.37,3.4,mb_lg,,64,0.917,1.43,us,usc000tv8e,2015-03-05T22:58:01.647Z,"42km W of Raton, New Mexico",earthquake
2015-03-05T14:32:20.240Z,-7.3408,125.9146,24.27,4.5,mb,,57,2.899,0.88,us,usc000tv8b,2015-03-05T23:02:37.711Z,"139km NNE of Dili, East Timor",earthquake
2015-03-05T14:26:22.000Z,59.8977,-152.7406,99.4,2.9,ml,,,,0.56,ak,ak11522773,2015-03-13T21:16:54.835Z,"52km WNW of Anchor Point, Alaska",earthquake
2015-03-05T11:20:07.940Z,34.6149,137.0052,335.25,4.3,mb,,53,0.733,1.05,us,usc000tv65,2015-03-05T19:22:36.285Z,"11km SE of Toyohama, Japan",earthquake
2015-03-05T09:52:16.000Z,54.7861,-160.5298,22.1,3,ml,,,,0.65,ak,ak11522680,2015-03-13T21:17:58.486Z,"61km S of Sand Point, Alaska",earthquake
2015-03-05T09:41:05.000Z,61.2686,-146.6876,15.1,3,ml,,,,0.62,ak,ak11522673,2015-03-13T21:16:59.679Z,"23km NW of Valdez, Alaska",earthquake
2015-03-05T08:41:58.730Z,35.9678,-96.8006,3.14,2.9,mb_lg,,49,0.004,0.5,us,usc000tv5d,2015-03-12T04:39:00.656Z,"3km WSW of Cushing, Oklahoma",earthquake
2015-03-05T08:03:17.000Z,52.3313,-165.2845,37.9,2.8,ml,,,,0.46,ak,ak11522626,2015-03-14T01:57:41.112Z,"191km SSE of Unalaska, Alaska",earthquake
2015-03-05T07:58:53.321Z,38.3822,-115.4891,0,2.6,ml,7,231.45,0.083,0.31,nn,nn00485823,2015-03-05T17:10:07.832Z,"39km S of Currant, Nevada",earthquake
2015-03-05T07:55:52.000Z,62.6347,-149.4607,65.8,4.5,ml,,,,0.71,ak,ak11522614,2015-03-14T01:54:15.268Z,"46km NE of Talkeetna, Alaska",earthquake
2015-03-05T07:30:42.990Z,39.8155,143.2854,29.86,4.5,mb,,133,2.199,0.97,us,usc000tv51,2015-03-05T15:33:24.782Z,"115km E of Miyako, Japan",earthquake
2015-03-05T07:23:11.020Z,-24.3275,-67.1918,170.52,4.4,mb,,75,2.325,1.15,us,usc000tv50,2015-03-05T15:25:43.958Z,"89km W of San Antonio de los Cobres, Argentina",earthquake
2015-03-05T06:03:23.450Z,37.0861,-97.9949,5,2.6,mb_lg,,66,0.088,0.3,us,usc000tv4u,2015-03-05T06:46:27.843Z,"8km SSE of Anthony, Kansas",earthquake
2015-03-05T04:31:05.240Z,2.1051,128.5145,247.88,4.9,mb,,122,1.752,0.47,us,usc000tv4m,2015-03-05T12:33:39.263Z,"69km NE of Tobelo, Indonesia",earthquake
2015-03-05T03:48:01.000Z,62.5575,-151.4104,87.7,2.5,ml,,,,0.51,ak,ak11522564,2015-03-13T21:17:04.609Z,"72km WNW of Talkeetna, Alaska",earthquake
2015-03-05T03:41:00.910Z,-33.561,-68.0685,198.93,4.6,mb,,161,2.075,0.76,us,usc000tv4e,2015-03-05T11:43:42.623Z,"64km SE of San Martin, Argentina",earthquake
2015-03-05T02:45:54.050Z,33.1437,139.448,162.81,4.7,mb,,93,0.308,1.11,us,usc000tv48,2015-03-05T10:48:33.573Z,"33km WNW of Hachijo-jima, Japan",earthquake
2015-03-05T02:32:43.500Z,44.436,-114.1388,12.3,2.5,mc,30,53.9999956800003,0.1616968,0.18,mb,mb15818809,2015-03-09T21:08:28.116Z,"10km SE of Challis, Idaho",earthquake
2015-03-05T02:24:53.700Z,19.5468,-68.4929,46,3.4,Md,9,338.4,1.69152768,0.15,pr,pr15064000,2015-03-05T10:27:22.837Z,"85km NE of Miches, Dominican Republic",earthquake
2015-03-05T02:08:50.070Z,-34.2445,-72.6238,13.44,4.6,mb,,90,1.58,0.67,us,usc000tv3t,2015-03-12T04:38:45.382Z,"117km SW of San Antonio, Chile",earthquake
2015-03-05T01:46:14.300Z,37.0872,-97.841,6.99,2.9,mb_lg,,44,0.032,0.2,us,usc000tv3r,2015-03-17T02:12:51.977Z,"18km ESE of Anthony, Kansas",earthquake
2015-03-05T01:44:34.930Z,3.6288,123.9892,430.4,4.2,mb,,99,4.064,0.46,us,usc000tv3q,2015-03-17T02:37:36.149Z,"255km NNW of Manado, Indonesia",earthquake
2015-03-05T01:11:27.900Z,36.4666,-97.3216,7.14,2.6,ml,,68,,0.31,us,us10001l1b,2015-03-17T02:26:32.162Z,"19km N of Perry, Oklahoma",earthquake
2015-03-05T00:42:57.000Z,51.2778,-178.3124,25.5,2.7,ml,,,,0.43,ak,ak11522465,2015-03-13T21:18:17.577Z,"55km E of Amatignak Island, Alaska",earthquake
2015-03-05T00:38:02.000Z,51.9821,178.394,131.1,2.6,ml,,,,0.6,ak,ak11528103,2015-03-13T21:18:00.968Z,"8km WNW of Little Sitkin Island, Alaska",earthquake
2015-03-05T00:07:12.400Z,0.2273,96.9006,10,5.5,mb,,66,12.337,0.53,us,usc000tv3f,2015-03-10T22:09:31.000Z,"255km SSE of Sinabang, Indonesia",earthquake
2015-03-04T22:35:41.000Z,51.3848,-174.3631,3.5,2.5,ml,,,,0.23,ak,ak11522243,2015-03-09T21:36:16.014Z,"90km S of Atka, Alaska",earthquake
2015-03-04T20:24:58.300Z,35.96,-96.7944,3.527,2.9,ml,,197,,0.56,us,usc000tuzs,2015-03-12T04:38:26.967Z,"3km SW of Cushing, Oklahoma",earthquake
2015-03-04T19:32:41.000Z,54.4164,-163.8661,77.9,2.7,ml,,,,0.49,ak,ak11522073,2015-03-09T21:35:40.054Z,"56km SSW of False Pass, Alaska",earthquake
2015-03-04T19:30:51.100Z,19.1256,-64.5662,47,2.9,Md,3,342,1.05911372,0.3,pr,pr15063005,2015-03-04T23:48:28.416Z,"78km N of Road Town, British Virgin Islands",earthquake
2015-03-04T16:46:25.310Z,31.6653333,-115.9105,13.93,2.97,ml,8,140,0.34,0.09,ci,ci37108839,2015-03-16T00:39:04.040Z,"62km E of Maneadero, B.C., Mexico",earthquake
2015-03-04T15:21:47.710Z,-20.2383,-177.8379,552.02,4.8,mb,,39,4.611,0.98,us,usc000tuy1,2015-03-13T04:44:27.251Z,"100km ENE of Ndoi Island, Fiji",earthquake
2015-03-04T15:20:37.150Z,-19.2928,-177.5621,597.14,4.3,mb,,123,4.436,0.73,us,usc000tvln,2015-03-13T04:40:48.936Z,"191km NE of Ndoi Island, Fiji",earthquake
2015-03-04T15:16:47.100Z,36.4716,-97.3152,6.966,2.6,ml,,70,,0.37,us,usc000tuxx,2015-03-13T03:28:32.617Z,"20km N of Perry, Oklahoma",earthquake
2015-03-04T14:32:10.480Z,37.9766,103.9378,17.36,4.5,mb,,119,5.641,0.64,us,usc000tuxp,2015-03-04T22:34:38.027Z,"159km N of Baiyin, China",earthquake
2015-03-04T14:19:52.620Z,6.0387,126.1069,146.23,4.6,mb,,119,5.38,0.67,us,usc000tuxm,2015-03-04T22:22:33.663Z,"36km SSW of Pondaguitan, Philippines",earthquake
2015-03-04T14:17:27.000Z,57.4339,-155.5517,68.6,2.5,ml,,,,0.51,ak,ak11522003,2015-03-09T21:35:57.861Z,"95km W of Larsen Bay, Alaska",earthquake
2015-03-04T14:01:10.780Z,-27.9728,-13.2389,14.45,4.9,mb,,72,13.823,0.3,us,usc000tuxl,2015-03-04T22:03:37.482Z,"Southern Mid-Atlantic Ridge",earthquake
2015-03-04T13:51:42.830Z,40.6628333,-126.6075,5.11,2.96,md,21,308,1.739,0.2,nc,nc72405275,2015-03-11T02:38:06.531Z,"198km W of Ferndale, California",earthquake
2015-03-04T13:23:21.020Z,12.2178,-88.3266,57.78,4.5,mb,,149,1.335,0.86,us,usc000tuxh,2015-03-04T21:25:56.610Z,"111km WSW of Jiquilillo, Nicaragua",earthquake
2015-03-04T12:57:52.870Z,31.5081667,-115.6326667,11.97,2.61,ml,4,152,0.4832,0.09,ci,ci37108687,2015-03-04T22:04:13.804Z,"91km SSW of Alberto Oviedo Mota, B.C., Mexico",earthquake
2015-03-04T12:33:16.530Z,35.8741,-97.4776,5,2.5,mb_lg,,69,0.242,0.62,us,usc000tv0l,2015-03-05T12:26:50.448Z,"4km W of Guthrie, Oklahoma",earthquake
2015-03-04T12:20:35.000Z,53.4388,-163.2537,25.6,3,ml,,,,0.47,ak,ak11521995,2015-03-09T21:35:20.649Z,"157km S of False Pass, Alaska",earthquake
2015-03-04T10:23:49.910Z,44.5123,-114.1588,7.71,2.9,ml,,52,0.094,0.75,us,usc000tuvk,2015-03-04T23:54:33.100Z,"5km E of Challis, Idaho",earthquake
2015-03-04T09:42:28.900Z,36.9556667,-120.2691667,9.09,2.63,md,80,47,0.34,0.19,nc,nc72405190,2015-03-05T20:43:10.585Z,"15km SSW of Fairmead, California",earthquake
2015-03-04T09:03:11.740Z,36.6247,-97.7588,4.11,2.8,mb_lg,,75,0.216,0.41,us,usc000tuvb,2015-03-04T22:56:40.420Z,"20km S of Medford, Oklahoma",earthquake
2015-03-04T08:35:09.530Z,50.3266,-129.7276,15.09,4.9,mb,,153,2.119,1.2,us,usc000tuv5,2015-03-04T16:37:53.634Z,"168km WSW of Port Hardy, Canada",earthquake
2015-03-04T06:16:11.000Z,60.9469,-145.8384,16.7,2.9,ml,,,,0.61,ak,ak11521924,2015-03-09T21:34:22.789Z,"34km SE of Valdez, Alaska",earthquake
2015-03-04T04:58:02.210Z,51.9794,171.061,20.36,4,mb,,209,2.011,0.32,us,usc000tvl4,2015-03-17T01:06:51.427Z,"173km WSW of Attu Station, Alaska",earthquake
2015-03-04T04:05:25.980Z,-26.1403,-179.9746,472.74,4.7,mb,,98,3.585,0.75,us,usc000tuun,2015-03-17T00:57:08.006Z,"South of the Fiji Islands",earthquake
2015-03-04T03:39:05.000Z,60.9311,-145.812,14.9,4,ml,,,,0.67,ak,ak11521877,2015-03-17T00:46:36.040Z,"35km SE of Valdez, Alaska",earthquake
2015-03-04T03:08:07.500Z,35.9636,-97.402,5.565,2.5,ml,,73,,0.39,us,usc000tws9,2015-03-17T00:26:36.285Z,"9km NNE of Guthrie, Oklahoma",earthquake
2015-03-04T02:53:16.000Z,54.0959,-160.9828,25.5,2.5,ml,,,,0.85,us,us10001l37,2015-03-13T02:44:43.059Z,"120km SW of Chernabura Island, Alaska",earthquake
2015-03-04T02:38:28.230Z,-18.2474,-174.5267,154.76,4.3,mb,,94,4.437,1.38,us,usc000tvlh,2015-03-13T02:39:40.046Z,"72km NW of Neiafu, Tonga",earthquake
2015-03-04T02:22:30.290Z,-60.3568,-26.3935,10,4.5,mb,,83,14.696,1.18,us,usc000tvlq,2015-03-13T02:34:48.927Z,"147km S of Bristol Island, South Sandwich Islands",earthquake
2015-03-04T02:00:43.100Z,33.1743333,-116.0348333,8.05,2.73,ml,85,25,0.1132,0.27,ci,ci37108287,2015-03-12T04:00:49.952Z,"10km ENE of Ocotillo Wells, California",earthquake
2015-03-04T00:46:18.640Z,-1.1009,98.2509,29.86,4,mb,,218,2.482,0.98,us,usc000tvld,2015-03-13T02:23:15.971Z,"82km W of Sikabaluan, Indonesia",earthquake
2015-03-04T00:22:33.070Z,-30.1727,-178.0455,97.97,4.4,mb,,86,0.93,1.23,us,usc000tvlk,2015-03-13T01:53:37.269Z,"101km S of Raoul Island, New Zealand",earthquake
2015-03-04T00:00:04.350Z,43.604,11.175,9.2,3.7,ml,,,,1.3,us,usc000tust,2015-03-13T00:03:04.305Z,"4km N of Tavarnelle Val di Pesa, Italy",earthquake
2015-03-03T23:51:54.350Z,43.594,11.177,10.1,3.3,ml,,,,0.83,us,usc000tusn,2015-03-12T23:55:02.120Z,"3km N of Tavarnelle Val di Pesa, Italy",earthquake
2015-03-03T23:39:51.480Z,-6.9949,128.1705,253.73,4,mb,,52,3.253,0.95,us,usc000tvkv,2015-03-12T23:45:19.457Z,"Banda Sea",earthquake
2015-03-03T22:40:00.630Z,38.1167,144.7175,10,4.3,mb,,181,3.112,0.58,us,usc000tvku,2015-03-15T02:51:32.502Z,"277km ESE of Kamaishi, Japan",earthquake
2015-03-03T21:58:56.530Z,-60.3103,-26.679,10,4.6,mb,,104,14.808,0.65,us,usc000tvkr,2015-03-15T03:19:43.982Z,"142km S of Bristol Island, South Sandwich Islands",earthquake
2015-03-03T20:58:40.610Z,36.5269,70.7009,204.03,4.3,mb,,72,0.605,0.94,us,usc000tuqx,2015-03-04T22:06:59.040Z,"39km SSW of Jarm, Afghanistan",earthquake
2015-03-03T20:56:44.000Z,36.5984,-97.6292,3.667,2.9,ml,,65,,0.6,us,usc000turd,2015-03-04T21:51:20.661Z,"24km SSE of Medford, Oklahoma",earthquake
2015-03-03T20:35:27.633Z,41.8501,-119.6421,7.3652,3.36,ml,5,124.53,0.155,0.2078,nn,nn00485580,2015-03-04T21:21:20.040Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-03T20:26:00.500Z,36.1656,-96.9956,5,2.9,ml,,105,,0.62,us,usc000tur1,2015-03-04T20:22:44.427Z,"7km NE of Stillwater, Oklahoma",earthquake
2015-03-03T20:05:24.700Z,36.1634,-96.9948,4.464,3,ml,,104,,0.48,us,usc000tuq5,2015-03-12T04:37:07.682Z,"7km NE of Stillwater, Oklahoma",earthquake
2015-03-03T19:29:33.000Z,52.2938,-171.2245,142.4,3.3,ml,,,,0.59,ak,ak11521818,2015-03-09T23:06:01.837Z,"21km S of Amukta Island, Alaska",earthquake
2015-03-03T19:01:24.000Z,52.2231,-176.0211,150.5,2.7,ml,,,,0.47,ak,ak11521784,2015-03-07T02:21:20.503Z,"58km NE of Adak, Alaska",earthquake
2015-03-03T17:41:32.100Z,36.6007,-97.6891,3.093,2.9,ml,,70,,0.82,us,usc000tup4,2015-03-04T19:54:49.489Z,"23km S of Medford, Oklahoma",earthquake
2015-03-03T15:56:01.280Z,37.1973,-97.9054,9.65,3.8,mb_lg,,55,0.01,0.4,us,usc000tunu,2015-03-12T04:36:29.683Z,"12km ENE of Anthony, Kansas",earthquake
2015-03-03T15:10:16.900Z,36.4697,-97.3132,6.363,2.5,ml,,59,,0.22,us,usc000turq,2015-03-05T22:14:33.099Z,"20km N of Perry, Oklahoma",earthquake
2015-03-03T15:04:20.270Z,35.3683,136.7505,39.36,4.6,mb,,42,0.228,0.87,us,usc000tunh,2015-03-12T04:36:50.049Z,"1km W of Kasamatsucho, Japan",earthquake
2015-03-03T14:53:58.880Z,37.6978,72.053,126.16,4.4,mb,,75,1.307,0.97,us,usc000tunf,2015-03-04T02:42:30.928Z,"46km ENE of Shughnon, Tajikistan",earthquake
2015-03-03T13:30:59.000Z,53.1297,-166.8327,31.8,3,ml,,,,0.31,ak,ak11521684,2015-03-07T02:21:02.111Z,"85km SSW of Unalaska, Alaska",earthquake
2015-03-03T13:17:36.770Z,-15.1355,-172.6234,28.93,4.6,mb,,118,1.468,1.25,us,usc000tun6,2015-03-04T02:42:34.913Z,"150km NE of Hihifo, Tonga",earthquake
2015-03-03T12:45:17.680Z,-20.3589,-69.0228,103.4,5.3,mb,,47,0.249,1.16,us,usc000tun1,2015-03-10T22:20:08.000Z,"118km E of Iquique, Chile",earthquake
2015-03-03T12:06:13.330Z,36.0665,-97.522,3.37,3.4,mb_lg,,35,0.415,0.6,us,usc000tumz,2015-03-12T04:36:14.382Z,"14km NNE of Crescent, Oklahoma",earthquake
2015-03-03T10:37:29.980Z,-0.7691,98.663,28,6.1,mww,,22,2.328,1.2,us,usc000tumx,2015-03-10T18:05:57.000Z,"53km NW of Sikabaluan, Indonesia",earthquake
2015-03-03T09:27:22.720Z,-23.0016,-174.4845,10,4.8,mb,,95,5.776,1.31,us,usc000tumr,2015-03-03T17:29:54.674Z,"190km SSE of `Ohonua, Tonga",earthquake
2015-03-03T09:23:53.810Z,23.4817,99.0088,10,4.5,mb,,59,3.776,1.11,us,usc000tumq,2015-03-03T17:26:27.715Z,"38km W of Gengma, China",earthquake
2015-03-03T08:01:57.659Z,41.8704,-119.6612,9.1441,3.16,ml,5,121.31,0.13,0.1842,nn,nn00485468,2015-03-17T10:45:09.935Z,"66km ESE of Lakeview, Oregon",earthquake
2015-03-03T07:58:31.821Z,41.8597,-119.6664,6.7308,3.13,ml,5,222.66,0.135,0.0842,nn,nn00485470,2015-03-17T10:31:31.336Z,"67km ESE of Lakeview, Oregon",earthquake
2015-03-03T07:57:56.224Z,41.8453,-119.6403,3.3019,3.43,ml,5,122.48,0.159,0.1674,nn,nn00485469,2015-03-17T09:59:22.202Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-03T07:57:56.220Z,41.8453,-119.6403,3.302,3.4,ml,,122,0.159,0.66,us,us10001n0k,2015-03-17T11:10:59.837Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-03T07:47:12.000Z,19.4389,-64.4705,94,3.1,Md,6,313.2,1.02497774,0.5,pr,pr15062002,2015-03-03T15:49:44.709Z,"114km N of Road Town, British Virgin Islands",earthquake
2015-03-03T06:51:36.000Z,53.4627,-165.6867,25.6,2.5,ml,,,,0.4,ak,ak11521605,2015-03-07T02:20:36.009Z,"72km SE of Unalaska, Alaska",earthquake
2015-03-03T05:56:49.900Z,19.1285,-155.4867,44.4,2.7,Md,,172.8,0.03593261,0.15,hv,hv60864296,2015-03-03T15:42:59.306Z,"8km S of Pahala, Hawaii",earthquake
2015-03-03T05:16:32.750Z,36.0187,-97.055,4.03,2.9,mb_lg,,65,0.187,0.48,us,usc000tukh,2015-03-12T04:35:59.876Z,"5km NNW of Perkins, Oklahoma",earthquake
2015-03-03T05:10:22.420Z,37.2742,-98.0518,7.21,2.8,mb_lg,,99,0.048,0.16,us,usc000tuke,2015-03-03T16:12:47.108Z,"2km WSW of Harper, Kansas",earthquake
2015-03-03T04:54:24.900Z,18.5461,-63.8984,2,2.6,Md,5,324,0.69260108,0.15,pr,pr15062001,2015-03-16T04:21:35.040Z,"77km E of Road Town, British Virgin Islands",earthquake
2015-03-03T04:36:43.800Z,-13.7136,168.1041,33.69,4.8,mb,,57,1.931,0.52,us,usc000tuk5,2015-03-16T04:26:17.600Z,"62km ENE of Sola, Vanuatu",earthquake
2015-03-03T04:31:02.400Z,36.9102,-98.1525,6.397,2.6,ml,,111,,0.37,us,usc000twrb,2015-03-16T04:21:18.281Z,"25km NE of Cherokee, Oklahoma",earthquake
2015-03-03T04:27:48.940Z,4.4925,126.9867,51.15,4.3,mb,,114,2.918,0.68,us,usc000tvk6,2015-03-16T04:15:51.424Z,"196km ESE of Sarangani, Philippines",earthquake
2015-03-03T04:20:02.990Z,-13.6711,167.9674,29.31,4.6,mb,,62,1.914,0.43,us,usc000tuk4,2015-03-16T04:08:34.346Z,"50km ENE of Sola, Vanuatu",earthquake
2015-03-03T03:33:02.600Z,36.4175,-96.9481,5,2.5,ml,,83,,0.29,us,usc000twr9,2015-03-16T03:16:03.407Z,"15km NW of Pawnee, Oklahoma",earthquake
